demand_id,Title,Place,Text,Year,YEAR,DemandNum,PageNum,filename_updated,DocTitle,Author,OrgType,NumSign,AuthSignType,DocSignAction,Demographic,YearOrder,details,CodeList
355,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1677-1758,"Provide resources to extend Safe Space training to all students. (CWG, 2015, p. 9)",2017,2017,88,8,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Mentorship + Assistance + Training #School Climate
356,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1687-1815,"Require all students to take a “History of the University” course that directly addresses the role of enslaved labor. (AFC, 2015)",2017,2017,89,8,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Inclusive Anti Racist Curriculum Programs
357,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1708-1836,"Do more to retain minority staff members and help them through their transition if they choose to go elsewhere. (ED, 2002, p. 10)",2017,2017,90,8,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Mentorship + Assistance + Training #Minority Faculty Retention
358,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1712-1857,"University to provide supplemental skills training during summer months when employees are laid off or temporarily unemployed. (TaBU, 2015, p. 16)",2017,2017,91,9,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Living Wage
359,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1742-1819,"University to revamp implicit bias and diversity training. (TaBU, 2015, p. 25)",2017,2017,92,9,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Mentorship + Assistance + Training #School Climate
360,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1820-1906,"Measure recruitment and retention qualitatively and quantitatively. (TaBU, 2015, p. 26)",2017,2017,93,9,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Data Collection And Transparency #Minority Faculty Retention #Minority Faculty Staff And Leadership Recruitment
361,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1850-1932,"Increased Financial Support for Black students and faculty. (TaBU, 2015, pp. 20-21)",2017,2017,94,9,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Black Students #Financial Aid And Financing
362,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1893-2491,"Evaluate progress of BSA recommendations from “Towards a Better University”: (a) required course of UVA history including various perspectives like race, gender, and socioeconomic status, (b) permanent and proper slave memorial on Grounds (Academical Village), (c) increased fnancial support for African American operations (space, fellowships, scholarships, tutoring, etc.), (d) successful transition of the Carter G. Woodson Institute to department status, (e) strategic plan of recruiting and retention of minority faculty and students (particularly Black faculty and students). (CWG, 2015, p. 9)",2017,2017,95,9,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Financial Aid And Financing #Inclusive Anti Racist Curriculum Programs #Minority Faculty Staff And Leadership Recruitment #Minority Student Recruitment #Spaces And Places
363,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1904-1949,"Budget Expansion for OAAA. (TaBU, 2015, p. 21)",2017,2017,96,9,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Current Iniatives And Working Groups #Financial Aid And Financing
364,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1904-2013,"Train managers and hold them accountable for creating an environment that supports diversity. (ED, 2002, p. 9)",2017,2017,97,9,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Mentorship + Assistance + Training
365,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1914-2369,"Students at UVA must be knowledgeable about and conscious of the history of racial oppression and discrimination at UVA/in Charlottesville (historical and current) by either: (a) mandatory 1-credit course at University during frst year, (b) First Year Project on existing form of oppression through housing/residence life, or (c) a 3-credit seminar analyzing systems of power in regards to race, sex, sexual orientation, etc. (TaBU, 2015, pp. 8-9)",2017,2017,98,9,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Inclusive Anti Racist Curriculum Programs #Research Or Coursework
366,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1928-2056,"Increase Black faculty and administration representation and support these minority leaders more effectively. (TaBU, 2015, p. 24)",2017,2017,99,9,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Minority Faculty Staff And Leadership Recruitment
368,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1950-2120,"Administrators and student media outlets must use existing communication channels to start, continue, and deepen discussion of racism/ethnocentrism. (TaBU, 2015, p. 7)",2017,2017,100,9,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Current Iniatives And Working Groups #Statements From University Leadership
369,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1956-2229,"Engage widespread community input about the Lincoln Perry Murals (2010) to develop concise and relevant commentary to be shared by University leaders as conveners of groups of prospective and incoming students, their parents, and the public in Cabell Hall. (CWG, 2015, p. 5)",2017,2017,101,10,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Spaces And Places
370,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1963-2062,"Continue to support curricular developments of interest to a diverse pool of students. (PCODE, 2004)",2017,2017,102,10,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Inclusive Anti Racist Curriculum Programs #Minority Student Recruitment
371,Diversity Recommendation Index_8_14_17.pdf,Page 1: 1971-2107,"Provide better counseling and other outlets that enable minority staff to work through their concerns and frustrations. (ED, 2002, p. 10)",2017,2017,103,10,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Minority Faculty Retention
372,Diversity Recommendation Index_8_14_17.pdf,Page 1: 2012-2073,"Tenured faculty included among OAAA Staff. (TaBU, 2015, p. 11)",2017,2017,104,10,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Office Of African American Affairs
373,Diversity Recommendation Index_8_14_17.pdf,Page 1: 2042-2091,"Improved student fnancial aid. (TaBU, 2015, p. 23)",2017,2017,105,10,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Financial Aid And Financing #Minority Student Recruitment
374,Diversity Recommendation Index_8_14_17.pdf,Page 1: 2045-2160,"Create an exchange program between UVA and Historically Black Colleges and Universities (HBCUs). (PCODE, 2004, p. 8)",2017,2017,106,10,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Current Iniatives And Working Groups #Minority Student Recruitment
375,Diversity Recommendation Index_8_14_17.pdf,Page 1: 2100-2540,"Many of the collaborations with faculty and students from other schools are simply ad-hoc, based on personal relationships, because there are perceived to be administrative barriers to this type of cross-functional work (between schools, and sometimes between departments as well). The University should work to lower these barriers and provide fnancial incentives (or at least remove disincentives) to collaboration. (ED, 2002, p. 11)",2017,2017,107,10,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Reducing Administrative Barriers
376,Diversity Recommendation Index_8_14_17.pdf,Page 1: 2106-2284,"Develop goals and targets for increasing diversity for each school, department or business unit, and hold hiring offcials accountable for reaching the targets. (PCODE, 2004, p. 9)",2017,2017,108,10,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Data Collection And Transparency #Minority Faculty Staff And Leadership Recruitment
377,Diversity Recommendation Index_8_14_17.pdf,Page 1: 2129-2316,"Resurrect the University’s home mortgage loan program and expand it to be available not only to academic, tenure-track faculty but also to general faculty and administrators. (PCODE, 2004)",2017,2017,109,10,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Financial Aid And Financing #Minority Faculty Retention
378,Diversity Recommendation Index_8_14_17.pdf,Page 1: 2139-2236,"Provision of incentives to academic units to promote the hiring of Black faculty. (AF, 1987, p. 1)",2017,2017,110,10,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Minority Faculty Staff And Leadership Recruitment
379,Diversity Recommendation Index_8_14_17.pdf,Page 1: 2227-2295,"Budget Expansion for Carter G. Woodson Institute. (TaBU, 2015, p. 21)",2017,2017,111,11,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Current Iniatives And Working Groups
380,Diversity Recommendation Index_8_14_17.pdf,Page 1: 2249-2346,"Expansion of the number of Black graduate students at the University of Virginia. (AF, 1987, p. 1)",2017,2017,112,11,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Black Students
381,Diversity Recommendation Index_8_14_17.pdf,Page 1: 2281-2863,"To decrease the alienation of students from University leadership: (a) increase the transparency of communication between the administration and its constituents of students, faculty and staff, (b) establish a mechanism to engage timely student and faculty feedback in advance of major presidential messages to students, (c) increase the transparency of communication around financial aid packaging and AccessUVA, (d) consider models of peers (e.g. William and Mary’s convocation which concludes with a new student welcome and picnic with upperclassmen and faculty). (CWG, 2015, p. 6)",2017,2017,113,11,Diversity Recommendation Index_8_14_17.pdf,INDEX OF DIVERSITY RECOMMENDATIONS,Office of the Vice President and Chief Officer for Diversity and Equity,Faculty Group,5,Staff Contributers,,University Office,1,5 Staff Contributers,#Financial Aid And Financing #Reducing Administrative Barriers
